exportChunks-DR6-019-of-451,stripe10_mu533284_1/stripe10_mu533284_1.Part-007-of-012.tar
exportChunks-DR6-019-of-451,stripe10_mu533284_1/stripe10_mu533284_1.Part-008-of-012.tar
exportChunks-DR6-019-of-451,stripe10_mu533284_1/stripe10_mu533284_1.Part-009-of-012.tar
exportChunks-DR6-020-of-451,stripe10_mu533284_1/stripe10_mu533284_1.Part-010-of-012.tar
exportChunks-DR6-020-of-451,stripe10_mu533284_1/stripe10_mu533284_1.Part-011-of-012.tar
exportChunks-DR6-020-of-451,stripe10_mu533284_1/stripe10_mu533284_1.Part-012-of-012.tar
exportChunks-DR6-021-of-451,stripe10_mu849998_1/stripe10_mu849998_1.Part-001-of-003.tar
exportChunks-DR6-021-of-451,stripe10_mu849998_1/stripe10_mu849998_1.Part-002-of-003.tar
exportChunks-DR6-021-of-451,stripe10_mu849998_1/stripe10_mu849998_1.Part-003-of-003.tar
exportChunks-0.Part-003-of-006.tar
exportChunks-DR6-050-of-451,stripe13_mu442108_0/stripe13_mu442108_0.Part-004-of-006.tar
exportChunks-DR6-050-of-451,stripe13_mu442108_0/stripe13_mu442108_0.Part-005-of-006.tar
exportChunks-DR6-050-of-451,stripe13_mu442108_0/stripe13_mu442108_0.Part-006-of-006.tar
exportChunks-DR6-051-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-001-of-007.tar
exportChunks-DR6-051-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-002-of-007.tar
exportChunks-DR6-052-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-003-of-007.tar
exportChunks-DR6-052-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-004-of-007.tar
exportChunks-DR6-053-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-005-of-007.tar
exportChunks-DR6-053-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-006-of-007.tar
exportChunks-DR6-053-of-451,stripe13_mu442108_1/stripe13_mu442108_1.Part-007-of-007.tar
exportChunks-DR6-054-of-451,stripe13_mu607446_0/stripe13_mu607446_0.Part-001-of-003.tar
exportChunks-DR6-054-of-451,stripe13_mu607446_0/stripe13_mu607446_0.Part-002-of-003.tar
exportChunks-DR6-054-of-451,stripe13_mu607446_0/stripe13_mu607446_0.Part-003-of-003.tar
exportChunks-DR6-055-of-451,stripe13_mu607446_1/stripe13_mu607446_1.Part-001-of-003.tar
exportChunks-DR6-055-of-451,stripe13_mu607446_1/stripe13_mu607446_1.Part-002-of-003.tar
exportChunks-DR6-055-of-451,stripe13_mu607446_1/stripe13_mu607446_1.Part-003-of-003.tar
exportChunks-DR6-056-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-001-of-008.tar
exportChunks-DR6-056-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-002-of-008.tar
exportChunks-DR6-057-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-003-of-008.tar
exportChunks-DR6-057-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-004-of-008.tar
exportChunks-DR6-057-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-005-of-008.tar
exportChunks-DR6-058-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-006-of-008.tar
exportChunks-DR6-058-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-007-of-008.tar
exportChunks-DR6-058-of-451,stripe13_mu686540_0/stripe13_mu686540_0.Part-008-of-008.tar
exportChunks-DR6-059-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-001-of-008.tar
exportChunks-DR6-059-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-002-of-008.tar
exportChunks-DR6-060-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-003-of-008.tar
exportChunks-DR6-060-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-004-of-008.tar
exportChunks-DR6-060-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-005-of-008.tar
exportChunks-DR6-061-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-006-of-008.tar
exportChunks-DR6-061-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-007-of-008.tar
exportChunks-DR6-061-of-451,stripe13_mu686540_1/stripe13_mu686540_1.Part-008-of-008.tar
exportChunks-DR6-062-of-451,stripe14_mu460250_0/stripe14_mu460250_0.Part-001-of-003.tar
exportChunks-DR6-062-of-451,stripe14_mu460250_0/stripe14_mu460250_0.Part-002-of-003.tar
exportChunks-DR6-062-of-451,stripe14_mu460250_0/stripe14_mu460250_0.Part-003-of-003.tar
exportChunks-DR6-063-of-451,stripe14_mu460250_1/stripe14_mu460250_1.Part-001-of-003.tar
exportChunks-DR6-063-of-451,stripe14_mu460250_1/stripe14_mu460250_1.Part-002-of-003.tar
exportChunks-DR6-063-of-451,stripe14_mu460250_1/stripe14_mu460250_1.Part-003-of-003.tar
exportChunks-DR6-064-of-451,stripe14_mu522152_0/stripe14_mu522152_0.Part-001-of-002.tar
exportChunks-DR6-064-of-451,stripe14_mu522152_0/stripe14_mu522152_0.Part-002-of-002.tar
exportChunks-DR6-065-of-451,stripe14_mu522152_1/stripe14_mu522152_1.Part-001-of-002.tar
exportChunks-DR6-065-of-451,stripe14_mu522152_1/stripe14_mu522152_1.Part-002-of-002.tar
exportChunks-DR6-066-of-451,stripe14_mu584819_1/stripe14_mu584819_1.Part-001-of-001.tar
exportChunks-DR6-066-of-451,stripe14_mu584908_0/stripe14_mu584908_0.Part-001-of-001.tar
exportChunks-DR6-067-of-451,stripe14_mu593091_0/stripe14_mu593091_0.Part-001-of-003.tar
exportChunks-DR6-067-of-451,stripe14_mu593091_0/stripe14_mu593091_0.Part-002-of-003.tar
exportChunks-DR6-067-of-451,stripe14_mu593091_0/stripe14_mu593091_0.Part-003-of-003.tar
exportChunks-DR6-068-of-451,stripe14_mu593091_1/stripe14_mu593091_1.Part-001-of-003.tar
exportChunks-DR6-068-of-451,stripe14_mu593091_1/stripe14_mu593091_1.Part-002-of-003.tar
exportChunks-DR6-068-of-451,stripe14_mu593091_1/stripe14_mu593091_1.Part-003-of-003.tar
exportChunks-DR6-069-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-001-of-009.tar
exportChunks-DR6-069-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-002-of-009.tar
exportChunks-DR6-069-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-003-of-009.tar
exportChunks-DR6-070-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-004-of-009.tar
exportChunks-DR6-070-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-005-of-009.tar
exportChunks-DR6-070-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-006-of-009.tar
exportChunks-DR6-071-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-007-of-009.tar
exportChunks-DR6-071-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-008-of-009.tar
exportChunks-DR6-071-of-451,stripe14_mu684722_0/stripe14_mu684722_0.Part-009-of-009.tar
exportChunks-DR6-072-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-001-of-009.tar
exportChunks-DR6-072-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-002-of-009.tar
exportChunks-DR6-072-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-003-of-009.tar
exportChunks-DR6-073-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-004-of-009.tar
exportChunks-DR6-073-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-005-of-009.tar
exportChunks-DR6-073-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-006-of-009.tar
exportChunks-DR6-074-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-007-of-009.tar
exportChunks-DR6-074-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-008-of-009.tar
exportChunks-DR6-074-of-451,stripe14_mu684722_1/stripe14_mu684722_1.Part-009-of-009.tar
exportChunks-DR6-075-of-451,stripe15_mu432158_0/stripe15_mu432158_0.Part-001-of-005.tar
exportChunks-DR6-075-of-451,stripe15_mu432158_0/stripe15_mu432158_0.Part-002-of-005.tar
exportChunks-DR6-076-of-451,stripe15_mu432158_0/stripe15_mu432158_0.Part-003-of-005.tar
exportChunks-DR6-076-of-451,stripe15_mu432158_0/stripe15_mu432158_0.Part-004-of-005.tar
exportChunks-DR6-076-of-451,stripe15_mu432158_0/stripe15_mu432158_0.Part-005-of-005.tar
exportChunks-DR6-077-of-451,stripe15_mu432158_1/stripe15_mu432158_1.Part-001-of-005.tar
exportChunks-DR6-077-of-451,stripe15_mu432158_1/stripe15_mu432158_1.Part-002-of-005.tar
exportChunks-DR6-078-of-451,stripe15_mu432158_1/stripe15_mu432158_1.Part-003-of-005.tar
exportChunks-DR6-078-of-451,stripe15_mu432158_1/stripe15_mu432158_1.Part-004-of-005.tar
exportChunks-DR6-078-of-451,stripe15_mu432158_1/stripe15_mu432158_1.Part-005-of-005.tar
exportChunks-DR6-079-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-001-of-012.tar
exportChunks-DR6-079-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-002-of-012.tar
exportChunks-DR6-079-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-003-of-012.tar
exportChunks-DR6-080-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-004-of-012.tar
exportChunks-DR6-080-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-005-of-012.tar
exportChunks-DR6-080-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-006-of-012.tar
exportChunks-DR6-081-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-007-of-012.tar
exportChunks-DR6-081-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-008-of-012.tar
exportChunks-DR6-081-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-009-of-012.tar
exportChunks-DR6-082-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-010-of-012.tar
exportChunks-DR6-082-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-011-of-012.tar
exportChunks-DR6-082-of-451,stripe15_mu551256_0/stripe15_mu551256_0.Part-012-of-012.tar
exportChunks-DR6-083-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-001-of-012.tar
exportChunks-DR6-083-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-002-of-012.tar
exportChunks-DR6-083-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-003-of-012.tar
exportChunks-DR6-084-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-004-of-012.tar
exportChunks-DR6-084-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-005-of-012.tar
exportChunks-DR6-084-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-006-of-012.tar
exportChunks-DR6-085-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-007-of-012.tar
exportChunks-DR6-085-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-008-of-012.tar
exportChunks-DR6-085-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-009-of-012.tar
exportChunks-DR6-086-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-010-of-012.tar
exportChunks-DR6-086-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-011-of-012.tar
exportChunks-DR6-086-of-451,stripe15_mu551256_1/stripe15_mu551256_1.Part-012-of-012.tar
exportChunks-DR6-087-of-451,stripe16_mu431395_0/stripe16_mu431395_0.Part-001-of-003.tar
exportChunks-DR6-087-of-451,stripe16_mu431395_0/stripe16_mu431395_0.Part-002-of-003.tar
exportChunks-DR6-087-of-451,stripe16_mu431395_0/stripe16_mu431395_0.Part-003-of-003.tar
exportChunks-DR6-088-of-451,stripe16_mu431395_1/stripe16_mu431395_1.Part-001-of-003.tar
exportChunks-DR6-088-of-451,stripe16_mu431395_1/stripe16_mu431395_1.Part-002-of-003.tar
exportChunks-DR6-088-of-451,stripe16_mu431395_1/stripe16_mu431395_1.Part-003-of-003.tar
exportChunks-DR6-089-of-451,stripe16_mu484393_0/stripe16_mu484393_0.Part-001-of-006.tar
exportChunks-DR6-089-of-451,stripe16_mu484393_0/stripe16_mu484393_0.Part-002-of-006.tar
exportChunks-DR6-089-of-451,stripe16_mu484393_0/stripe16_mu484393_0.Part-003-of-006.tar
exportChunks-DR6-090-of-451,stripe16_mu484393_0/stripe16_mu484393_0.Part-004-of-006.tar
exportChunks-DR6-090-of-451,stripe16_mu484393_0/stripe16_mu484393_0.Part-005-of-006.tar
exportChunks-DR6-090-of-451,stripe16_mu484393_0/stripe16_mu484393_0.Part-006-of-006.tar
exportChunks-DR6-091-of-451,stripe16_mu484393_1/stripe16_mu484393_1.Part-001-of-006.tar
exportChunks-DR6-091-of-451,stripe16_mu484393_1/stripe16_mu484393_1.Part-002-of-006.tar
exportChunks-DR6-091-of-451,stripe16_mu484393_1/stripe16_mu484393_1.Part-003-of-006.tar
exportChunks-DR6-092-of-451,stripe16_mu484393_1/stripe16_mu484393_1.Part-004-of-006.tar
exportChunks-DR6-092-of-451,stripe16_mu484393_1/stripe16_mu484393_1.Part-005-of-006.tar
exportChunks-DR6-092-of-451,stripe16_mu484393_1/stripe16_mu484393_1.Part-006-of-006.tar
exportChunks-DR6-093-of-451,stripe16_mu632569_0/stripe16_mu632569_0.Part-001-of-005.tar
exportChunks-DR6-093-of-451,stripe16_mu632569_0/stripe16_mu632569_0.Part-002-of-005.tar
exportChunks-DR6-094-of-451,stripe16_mu632569_0/stripe16_mu632569_0.Part-003-of-005.tar
exportChunks-DR6-094-of-451,stripe16_mu632569_0/stripe16_mu632569_0.Part-004-of-005.tar
exportChunks-DR6-094-of-451,stripe16_mu632569_0/stripe16_mu632569_0.Part-005-of-005.tar
exportChunks-DR6-095-of-451,stripe16_mu632569_1/stripe16_mu632569_1.Part-001-of-005.tar
exportChunks-DR6-095-of-451,stripe16_mu632569_1/stripe16_mu632569_1.Part-002-of-005.tar
exportChunks-DR6-096-of-451,stripe16_mu632569_1/stripe16_mu632569_1.Part-003-of-005.tar
exportChunks-DR6-096-of-451,stripe16_mu632569_1/stripe16_mu632569_1.Part-004-of-005.tar
exportChunks-DR6-096-of-451,stripe16_mu632569_1/stripe16_mu632569_1.Part-005-of-005.tar
exportChunks-DR6-097-of-451,stripe16_mu753867_0/stripe16_mu753867_0.Part-001-of-006.tar
exportChunks-DR6-097-of-451,stripe16_mu753867_0/stripe16_mu753867_0.Part-002-of-006.tar
exportChunks-DR6-097-of-451,stripe16_mu753867_0/stripe16_mu753867_0.Part-003-of-006.tar
exportChunks-DR6-098-of-451,stripe16_mu753867_0/stripe16_mu753867_0.Part-004-of-006.tar
exportChunks-DR6-098-of-451,stripe16_mu753867_0/stripe16_mu753867_0.Part-005-of-006.tar
exportChunks-DR6-098-of-451,stripe16_mu753867_0/stripe16_mu753867_0.Part-006-of-006.tar
exportChunks-DR6-099-of-451,stripe16_mu753867_1/stripe16_mu753867_1.Part-001-of-006.tar
exportChunks-DR6-099-of-451,stripe16_mu753867_1/stripe16_mu753867_1.Part-002-of-006.tar
exportChunks-DR6-099-of-451,stripe16_mu753867_1/stripe16_mu753867_1.Part-003-of-006.tar
exportChunks-DR6-100-of-451,stripe16_mu753867_1/stripe16_mu753867_1.Part-004-of-006.tar
exportChunks-DR6-100-of-451,stripe16_mu753867_1/stripe16_mu753867_1.Part-005-of-006.tar
exportChunks-DR6-100-of-451,stripe16_mu753867_1/stripe16_mu753867_1.Part-006-of-006.tar
exportChunks-DR6-101-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-001-of-007.tar
exportChunks-DR6-101-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-002-of-007.tar
exportChunks-DR6-102-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-003-of-007.tar
exportChunks-DR6-102-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-004-of-007.tar
exportChunks-DR6-103-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-005-of-007.tar
exportChunks-DR6-103-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-006-of-007.tar
exportChunks-DR6-103-of-451,stripe17_mu429224_0/stripe17_mu429224_0.Part-007-of-007.tar
exportChunks-DR6-104-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-001-of-007.tar
exportChunks-DR6-104-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-002-of-007.tar
exportChunks-DR6-105-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-003-of-007.tar
exportChunks-DR6-105-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-004-of-007.tar
exportChunks-DR6-106-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-005-of-007.tar
exportChunks-DR6-106-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-006-of-007.tar
exportChunks-DR6-106-of-451,stripe17_mu429224_1/stripe17_mu429224_1.Part-007-of-007.tar
exportChunks-DR6-107-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-001-of-012.tar
exportChunks-DR6-107-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-002-of-012.tar
exportChunks-DR6-107-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-003-of-012.tar
exportChunks-DR6-108-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-004-of-012.tar
exportChunks-DR6-108-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-005-of-012.tar
exportChunks-DR6-108-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-006-of-012.tar
exportChunks-DR6-109-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-007-of-012.tar
exportChunks-DR6-109-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-008-of-012.tar
exportChunks-DR6-109-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-009-of-012.tar
exportChunks-DR6-110-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-010-of-012.tar
exportChunks-DR6-110-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-011-of-012.tar
exportChunks-DR6-110-of-451,stripe17_mu581176_0/stripe17_mu581176_0.Part-012-of-012.tar
exportChunks-DR6-111-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-001-of-012.tar
exportChunks-DR6-111-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-002-of-012.tar
exportChunks-DR6-111-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-003-of-012.tar
exportChunks-DR6-112-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-004-of-012.tar
exportChunks-DR6-112-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-005-of-012.tar
exportChunks-DR6-112-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-006-of-012.tar
exportChunks-DR6-113-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-007-of-012.tar
exportChunks-DR6-113-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-008-of-012.tar
exportChunks-DR6-113-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-009-of-012.tar
exportChunks-DR6-114-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-010-of-012.tar
exportChunks-DR6-114-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-011-of-012.tar
exportChunks-DR6-114-of-451,stripe17_mu581176_1/stripe17_mu581176_1.Part-012-of-012.tar
exportChunks-DR6-115-of-451,stripe18_mu430893_0/stripe18_mu430893_0.Part-001-of-006.tar
exportChunks-DR6-115-of-451,stripe18_mu430893_0/stripe18_mu430893_0.Part-002-of-006.tar
exportChunks-DR6-115-of-451,stripe18_mu430893_0/stripe18_mu430893_0.Part-003-of-006.tar
exportChunks-DR6-116-of-451,stripe18_mu430893_0/stripe18_mu430893_0.Part-004-of-006.tar
exportChunks-DR6-116-of-451,stripe18_mu430893_0/stripe18_mu430893_0.Part-005-of-006.tar
exportChunks-DR6-116-of-451,stripe18_mu430893_0/stripe18_mu430893_0.Part-006-of-006.tar
exportChunks-DR6-117-of-451,stripe18_mu430893_1/stripe18_mu430893_1.Part-001-of-006.tar
exportChunks-DR6-117-of-451,stripe18_mu430893_1/stripe18_mu430893_1.Part-002-of-006.tar
exportChunks-DR6-117-of-451,stripe18_mu430893_1/stripe18_mu430893_1.Part-003-of-006.tar
exportChunks-DR6-118-of-451,stripe18_mu430893_1/stripe18_mu430893_1.Part-004-of-006.tar
exportChunks-DR6-118-of-451,stripe18_mu430893_1/stripe18_mu430893_1.Part-005-of-006.tar
exportChunks-DR6-118-of-451,stripe18_mu430893_1/stripe18_mu430893_1.Part-006-of-006.tar
exportChunks-DR6-119-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-001-of-013.tar
exportChunks-DR6-119-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-002-of-013.tar
exportChunks-DR6-120-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-003-of-013.tar
exportChunks-DR6-120-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-004-of-013.tar
exportChunks-DR6-121-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-005-of-013.tar
exportChunks-DR6-121-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-006-of-013.tar
exportChunks-DR6-121-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-007-of-013.tar
exportChunks-DR6-122-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-008-of-013.tar
exportChunks-DR6-122-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-009-of-013.tar
exportChunks-DR6-122-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-010-of-013.tar
exportChunks-DR6-123-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-011-of-013.tar
exportChunks-DR6-123-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-012-of-013.tar
exportChunks-DR6-123-of-451,stripe18_mu581819_0/stripe18_mu581819_0.Part-013-of-013.tar
exportChunks-DR6-124-of-451,stripe18_mu581819_1/stripe18_mu581819_1.Part-001-of-013.tar
exportChunks-DR6-124-of-451,stripe18_mu581819_1/stripe18_mu581819_1.Part-002-of-013.tar
exportChunks-DR6-125-of-451,stripe18_mu581819_1/stripe18_mu581819_1.Part-003-of-013.tar
exportChunks-DR6-125-of-451,stripe18_mu581819_1/stripe18_mu581819_1.Part-004-of-013.tar
exportChunks-DR6-126-of-451,stripe18_mu581819_1/stripe18_mu581819_1.Part-005-of-013.tar
